Date;Profile;Message;Number of Reactions;Number of Shares;Number of Comments (primary);Number of Shares;Comments per post;Comments on posts by fans;Post interaction rate;Engagement;Number of Likes;Link-posts;Picture Posts;Video-posts;Profile-ID;Post-ID;Link
06/02/2023 17:00;Waterville USA;Floatin' through the weekend like... Come see us for some summer fun!;7.0;;0.0;0.0;0.0;0.0;1,23E+12;1,23E+12;7.0;;;1.0;1,38319E+11;138319355040_556715006677848;https://www.facebook.com/483859777296705/posts/556715006677848
06/02/2023 16:46;Santa's Workshop North Pole, Colorado;"WEATHER ALERT: We are tracking inclement weather this weekend that could impact our ability to keep our rides open for the majority of the day both Saturday and Sunday (June 3rd and 4th). While a quick passing storm has a short term effect on our operations, storms forecasted to last all day can impact our ability to open the rides for a full day. Please keep this in mind if you are planning to visit this weekend and we will post closures by 9am in the morning if we believe that the rides will need to be closed for the day. 
If you are attending with a group this weekend be assured we are in communication with your group and update plans accordingly.";180.0;;3.0;15.0;10.0;10.0;0.004646102939510006;0.004646102939510006;164.0;;1.0;;3,44217E+11;344216765184_636323018536114;https://www.facebook.com/479957200839364/posts/636323018536114
06/02/2023 16:10;SeaWorld Orlando;"When mom says you're spending the weekend at SeaWorld 🤩🌎

📷: parkhopwiththepasquales on Instagram";105.0;;7.0;2.0;13.0;13.0;5,15E+11;5,15E+11;94.0;;1.0;;1,7827E+15;1782696285170057_6324351254337848;https://www.facebook.com/seaworldorlando/photos/a.1788974401208912/6324351254337848/?type=3
06/02/2023 16:09;Six Flags;the fun just keeps going and going and going... ♾️🎢;130.0;;9.0;3.0;15.0;15.0;3,20E+08;3,20E+08;90.0;;1.0;;8696281132;8696281132_10161279961286133;https://www.facebook.com/sixflags/photos/a.102353526132/10161279961286133/?type=3
06/02/2023 16:00;Playland;"Junho chegou e o clima de arraiá também! 🤠 

Aproveite para economizar e curtir dias incríveis no Play carregando seu Playcard com os combos do mês. Acesse o link: https://rb.gy/flwii e confira!";0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;1.0;1,70866E+14;170865866397863_576814784576293;https://www.facebook.com/550220310569074/posts/576814784576293
06/02/2023 16:00;Cedar Point;"Steve, the French fry-loving seagull (big or small) is ready to fly to your home for cuddles and new adventures! 

Order your exclusive Cedar Point Squishmallow NOW 👉 https://bit.ly/437BvFs";756.0;;167.0;192.0;242.0;242.0;7,60E+11;7,60E+11;535.0;;1.0;;10625691462;10625691462_10159582408411463;https://www.facebook.com/cedarpoint/photos/a.319129566462/10159582408411463/?type=3
06/02/2023 16:00;Canada's Wonderland;Need a ride? 🚌 The GO, YRT and TTC have you covered! Check out our latest blog to find out how public transit can help get you to Canada’s Wonderland! https://bit.ly/3N59s40;145.0;;10.0;18.0;17.0;17.0;2,12E+12;2,12E+12;122.0;;1.0;;95469803923;95469803923_642988927869758;https://www.facebook.com/633676285467689/posts/642988927869758
06/02/2023 15:15;MarineLand;Nothing makes us smile more than watching the friendly and playful beluga whales!  These gentle giants love to say hello to people who come to visit.  You can even watch them swimming and interacting below the surface at Arctic Cove!;112.0;;10.0;3.0;30.0;30.0;0.0016600455653886224;0.0016600455653886224;88.0;;1.0;;1,08249E+14;108249372532899_623360656490607;https://www.facebook.com/559786962847977/posts/623360656490607
06/02/2023 14:50;Playland;"Quem aí conhece o Magic Bikes? 🚲✨

Essa atração fica no #PlaylandEldorado e é ÚNICA NO BRASIL 😎

Um passeio emocionante (e muito divertido) através de bicicletas voadoras, onde toda a família aproveita a brincadeira! 😊

Seja para sair da rotina, comemorar um aniversário, ou passar hoooooras de muita alegria e diversão, o Playland é sempre o lugar certo!

- Confira descontos e promoções imperdíveis no Playmania (o e-commerce do Play) e garanta seus créditos para brincar com muita comodidade e segurança - o link está no perfil, não vai perder! 🤑

#GrupoPlaycenter #Playland #PlaylandOficial #Parque #ParqueDeDiversoes #ParqueDeDiversao #ParqueTematico #SPParaCriancas #TurismoSP #SaoPaulo #CidadeDeSaoPaulo #PasseioKids #Dicas #PasseioComCriancas #Diversao #Lazer #Criancas #OQueFazerEmSP #OQueFazerEmSaoPaulo #Diversao #ShoppingEldorado #Eldorado #MagicBikes #Zamperla #ZamperlaRides #ZonaOeste #LazerSP";12.0;;0.0;0.0;0.0;0.0;3,70E+11;3,70E+11;12.0;;;;1,70866E+14;170865866397863_576822021242236;https://www.facebook.com/550220310569074/posts/576822021242236
06/02/2023 14:00;Fun Spot America;#OMG! 8 days till our Biggest Sale of the Year! $25 Single Day Fun Passes! When you buy 10 we'll give you 2 for FREE!! June 10th! Online or In Park! qrco.de/bdxxRb #Saleoftheyear  #funspotamerica  #buytenget2free  #sharewithfriendsandfamily  #useallyear;17.0;;6.0;12.0;14.0;14.0;4,41E+11;4,41E+11;15.0;;;1.0;1,8402E+11;184020466977_10162556955336978;https://www.facebook.com/184020466977/posts/10162556955336978/
06/02/2023 13:00;Wild Adventures Theme Park;"🔔 Last chance! ⏰ The deadline to purchase your 2023 Diamond Season Pass is approaching fast! 

Don't let the opportunity slip away. Get yours before Sunday, June 4, and we'll throw in an EXTRA Saturday Bring-A-Friend Ticket to enjoy on top of all the other benefits like FREE animal feedings during every visit, Early Access to the park on select days, and 50% off when you purchase 1-Day Admission for family and friends💎🎉

Grab yours NOW: https://bit.ly/3WlSO2S";24.0;;3.0;2.0;4.0;4.0;1,67E+12;1,67E+12;22.0;;1.0;;84679583132;84679583132_647824237390762;https://www.facebook.com/617429960430190/posts/647824237390762
06/02/2023 12:11;Hersheypark;"Wildcat's Revenge is now OPEN! 
Take front seat ride on Hersheypark's first hybrid coaster with a 140-foot hill, speeds of 62 miles per hour and 4 inversions, including the World’s Largest Underflip. https://bit.ly/3NyrkCT
Tickets: https://bit.ly/2WWppMo";2652.0;;318.0;767.0;583.0;583.0;0.004688417079334062;0.004688417079334062;1998.0;;;1.0;16994689356;16994689356_10160902450994357;https://www.facebook.com/16994689356/posts/10160902450994357/
06/02/2023 03:00;Gilroy Gardens;The BEST value of the season has now been extended through June 11th!😱 Become a Value Member now and enjoy UNLIMITED visits to hop on rides and splash around all summer long at just $65💦. Don't miss out on this incredible deal! Visit the link in our bio to learn more. Click here to learn more: gilroygardens.org/tickets/memberships;651.0;;25.0;17.0;28.0;28.0;0.008702610783234971;0.008702610783234971;627.0;;1.0;;1,22944E+14;122943674395623_631052975726353;https://www.facebook.com/547581810740137/posts/631052975726353
06/02/2023 02:30;Disneyland;Happy #Pride from all of us at Disneyland Resort.;2563.0;;242.0;208.0;765.0;765.0;2,06E+12;2,06E+12;1215.0;;;1.0;11081890741;11081890741_10161073528430742;https://www.facebook.com/11081890741/posts/10161073528430742/
06/02/2023 01:43;Walt Disney Studios (US);'Please can I take it home?' 🥹🤩 Halle Bailey unboxes all the thingamabobs from #TheLittleMermaid collection. See the film now playing everywhere!;4889.0;;177.0;88.0;249.0;249.0;1,40E+12;1,40E+12;2091.0;;;1.0;1,11383E+14;111382562236411_9454118397962734;https://www.facebook.com/111382562236411/posts/9454118397962734/
06/02/2023 01:28;Knott's Berry Farm;Venture back in time and immerse yourself in the wild, wild West during Ghost Town Alive! Plus, don't miss your chance to meet the town's adorable four-legged friend, Brutus the Donkey - guaranteed to steal your heart with his charm! ❤️;428.0;;17.0;14.0;26.0;26.0;7,35E+11;7,35E+11;357.0;;1.0;;10286130875;10286130875_10159082917435876;https://www.facebook.com/KnottsBerryFarm/photos/a.104124665875/10159082917435876/?type=3
06/02/2023 01:00;Fun Spot America;Orange County Public Library Summer Reading Program which kicks off June 3! Sponsored by Fun Spot America Theme Parks! @oclslibrary #readingisFUNdamental #FunSpotAmerica;16.0;;2.0;0.0;5.0;5.0;2,15E+12;2,15E+12;14.0;;1.0;;1,8402E+11;184020466977_10162554212621978;https://www.facebook.com/184020466977/posts/10162554212621978/
06/02/2023 00:40;Six Flags Great Adventure;"Check out the first and only automated checkout-free shopping experience within a theme park and grab your park essentials without the wait!

This innovative collaboration with Coca-Cola features Amazon's Just Walk Out technology. 

Want to learn more: https://bit.ly/3MKgYzV

#MySixFlagsGreatAdventure #MySixFlags Six Flags Liberty Coca-Cola Beverages Coca-Cola";224.0;;45.0;19.0;104.0;104.0;3,08E+12;3,08E+12;173.0;;1.0;;69421318512;69421318512_10159356335548513;https://www.facebook.com/69421318512/posts/10159356335548513/
06/02/2023 00:34;Lake Winnie;Roller coaster appreciation month starts today! Be sure to plan your trip to Lake Winnie and ride all of your favorite rides, like the Canon Ball, the O’Zone, and the Matterhorn. 🎢 🎟 🎡 #comeongethappy #chattanoogafun;306.0;;0.0;131.0;0.0;0.0;0.0035716620897083824;0.0035716620897083824;262.0;1.0;;;1,12097E+11;112097441679_669434411889344;https://www.facebook.com/660521782780607/posts/669434411889344
06/02/2023 00:00;Wild Adventures Theme Park;"It's time to get into the groove this weekend at Water's Edge! ✌️

Dabbit Nabbit is returning on Friday, June 2 to play from 5 PM to 8 PM during Sweet Summer Nights. Then, join us back on Saturday, June 3 as we jam with Road Soda from 4 PM to 7 PM! 🎸☮️";17.0;;0.0;3.0;0.0;0.0;1,11E+12;1,11E+12;14.0;;1.0;;84679583132;84679583132_647551237418062;https://www.facebook.com/617429960430190/posts/647551237418062
06/01/2023 23:39;Six Flags Over Georgia & Hurricane Harbor;"Love is thrilling. 🏳️‍🌈🏳️‍⚧️ Happy Pride Month from Six Flags Over Georgia! ❤️🧡💛💚💙💜 

Celebrate in the park all month long with specialty treats, décor, and merch. Plus, join us for Pride Parties every Friday and Saturday, June 2 - 17. Learn more at https://6fla.gs/SFOGPride.

#SixFlags #SixFlagsOverGeorgia #PrideMonth #Atlanta";117.0;;28.0;10.0;79.0;79.0;4,23E+12;4,23E+12;44.0;;1.0;;34284255238;34284255238_628396015990031;https://www.facebook.com/596219355874364/posts/628396015990031
06/01/2023 23:30;Walt Disney Studios (US);"You'll be like WHAT?! 👀 When I drop that scuttlebutt! 🎶

Disney's #TheLittleMermaid is now playing only in theaters!

Watch the video for 'The Scuttlebutt' from Disney's #TheLittleMermaid, performed by Awkwafina and Daveed Diggs, out now: https://youtu.be/N4ovRhX8XIM";9943.0;;628.0;584.0;807.0;807.0;3,04E+12;3,04E+12;4609.0;;;1.0;1,11383E+14;111382562236411_9453651041342803;https://www.facebook.com/111382562236411/posts/9453651041342803/
06/01/2023 23:01;Six Flags Great America/Hurricane Harbor;-;1942.0;;7.0;25.0;7.0;7.0;0.0026111940061589256;0.0026111940061589256;962.0;;1.0;;10583866355;10583866355_10158666165426356;https://www.facebook.com/10583866355/posts/10158666165426356/?substory_index=965137151354025
06/01/2023 23:00;SkyPark at Santa's Village;Choo ChoOoo! 🚂 Come take a picturesque ride on the Northwoods Express. Our electric toy train runs through the Meadowland's Conservation Trail daily, and includes an audio tour by our own mountain expert, Buckshot Bill! Train boards near the park entrance, next to Arrow's Adventure.;21.0;;0.0;2.0;0.0;0.0;4,16E+12;4,16E+12;21.0;;1.0;;6,53316E+14;653315854781004_561552986158843;https://www.facebook.com/489423806705095/posts/561552986158843
06/01/2023 22:21;Silverwood Theme Park;"What is your favorite ride in each category?

A - Aftershock or Avalanche Mtn
B - Bumper Boats or Boulder Beach Bay
C - Corkscrew or Carousel

This weekend is Teacher Appreciation Weekend! To celebrate, all teachers and school staff get in free with a valid ID (School Badge or Teaching Certificate).";66.0;;58.0;9.0;64.0;64.0;3,65E+12;3,65E+12;62.0;;1.0;;7,62702E+14;762701550509617_6145519788894406;https://www.facebook.com/silverwoodthemepark/photos/a.766557700124002/6145519788894406/?type=3
06/01/2023 22:12;Six Flags Magic Mountain;-;1177.0;;153.0;20.0;459.0;459.0;0.002516029049804005;0.002516029049804005;535.0;;1.0;;67502107124;67502107124_10161470104782125;https://www.facebook.com/67502107124/posts/10161470104782125/?substory_index=1256130545291704
06/01/2023 22:01;Busch Gardens Williamsburg;"When the sun goes down, the fun turns up at Busch Gardens Summer Nights, from June 16 through August 13! Drop in for the ALL-NEW American Jukebox: Summer Remix, a reimagined high-energy production in the Globe Theatre. PLUS, 
🎤 Live concerts every Saturday with artists like Maddie & Tae, Kari Jobe and Flo Rida
🎆 Fireworks every Friday & Saturday
🍺 FREE beer for Members, and 50¢ beer for all guests* 
🎧Coke Studio Sounds Stage DJ
🎢 Lit coasters, Summer Street Eats, atmospheric entertainment & more! 

See the full event details here: https://buschgardens.com/williamsburg/events/summer-nights/";64.0;;7.0;25.0;12.0;12.0;1,43E+12;1,43E+12;49.0;;;1.0;18543728314;18543728314_10159640525633315;https://www.facebook.com/18543728314/posts/10159640525633315/
06/01/2023 22:00;Gilroy Gardens;"Today is National Dinosaur Day!🦖 When walking around the park, make sure to take stop by and take some pictures next to this Triceratops located in front of The Green Barn🦎. After, visit inside The Green Barn with your little one and explore nature, science, and art together!

Click here to learn more about The Green Barn: https://bit.ly/43aCJQn";32.0;;2.0;3.0;2.0;2.0;4,63E+12;4,63E+12;30.0;;1.0;;1,22944E+14;122943674395623_631638665667784;https://www.facebook.com/547581810740137/posts/631638665667784
06/01/2023 21:48;Cedar Point;"Calling all Girl Scouts! 📢 

Bring your troops and celebrate Girl Scout Day at Cedar Point on JUNE 28th. Be one of the first 500 scouts at the Main Gate and get a free 2023 Girl Scout Day patch!

🌳 https://bit.ly/3NVkmHG";130.0;;33.0;77.0;61.0;61.0;1,71E+12;1,71E+12;113.0;;1.0;;10625691462;10625691462_10159581035871463;https://www.facebook.com/cedarpoint/photos/a.319129566462/10159581035871463/?type=3
06/01/2023 21:28;Six Flags Discovery Kingdom;"Happy Pride Month! Love out Loud! 💜 
+
Celebrate Pride with us during our Pride after hours event starting Fridays & Saturdays, June 9 - 17.
This is a separate ticketed event.
Visit our website for more details https://6fla.gs/8O";59.0;;12.0;3.0;24.0;24.0;3,23E+12;3,23E+12;32.0;;1.0;;59636827742;59636827742_637133758449096;https://www.facebook.com/603103525185453/posts/637133758449096
06/01/2023 21:18;Six Flags;HAPPY PRIDE MONTH 🌈;368.0;;100.0;10.0;270.0;270.0;1,40E+12;1,40E+12;68.0;;;1.0;8696281132;8696281132_10161277653691133;https://www.facebook.com/8696281132/posts/10161277653691133/
06/01/2023 21:12;Canada's Wonderland;"Celebration Canada is coming soon, save the date for the country’s biggest birthday party! 🇨🇦 🎉 
 
From July 1 - 9, join the festivities and embrace everything that makes this country great with toe-tapping live music and bands and traditional indigenous performances by the Smoke Trail Singers. Plus, interactive games, mouth-watering Canadian foods, and specially themed beverages.
 
Don’t forget to start Celebration Canada with our spectacular firework show on July 1.  For more information, click here: https://bit.ly/3C2zyOT";173.0;;15.0;16.0;18.0;18.0;2,44E+12;2,44E+12;157.0;;1.0;;95469803923;95469803923_642535217915129;https://www.facebook.com/633676285467689/posts/642535217915129
06/01/2023 21:09;Six Flags Great Escape and Hurricane Harbor;-;670.0;;0.0;20.0;0.0;0.0;0.008318163735217177;0.008318163735217177;397.0;;1.0;;51613191805;51613191805_10158467077431806;https://www.facebook.com/51613191805/posts/10158467077431806/?substory_index=1095330461436115
06/01/2023 21:04;Six Flags Magic Mountain;Who's ready for another fun filled weekend during ¡Viva La Fiesta! 🎉 Event ends June 11. https://www.sixflags.com/magicmountain/events/viva-la-fiesta;72.0;;3.0;1.0;3.0;3.0;1,15E+12;1,15E+12;62.0;;1.0;;67502107124;67502107124_10161469997832125;https://www.facebook.com/67502107124/posts/10161469997832125/
06/01/2023 21:04;Six Flags Great Adventure;Come celebrate #PrideNight at Six Flags Great Adventure on June 16th! This special after hours event features, DJ's, a drag show, fireworks and more!  Learn more at https://bit.ly/3C5ReJ6. Purchase your tickets online with promo code: PRIDE23;186.0;;42.0;32.0;205.0;205.0;3,76E+12;3,76E+12;88.0;;1.0;;69421318512;69421318512_10159356040323513;https://www.facebook.com/sixflagsgreatadventure/photos/a.95325463512/10159356040323513/?type=3
